Post_ID,Post_Time,Post_Text,Post_Sentiment,Numbered_Sentiment,Post_From
10159266884139579,2021-02-11 12:23:27,"Toronto Mayor John Tory is proposing that an additional $8 million be spent on community programs ""in the areas of the city hit hardest by COVID-19"" as part of the city's 2021 budget.TORONTO.CTVNEWS.CAToronto mayor pushes to spend $8M on community programs in neighbourhoods hit hard by COVID-19",1,ctvtoronto
10159266837209579,2021-02-11 11:51:43,"“I think Doug Ford needs to make it clear what the expectations are.""TORONTO.CTVNEWS.CAAmid reports of queue jumping NDP says Ontario should have clear rules for leftover COVID-19 vaccines",4,ctvtoronto
10159266821084579,2021-02-11 11:43:52,Ontario's fiscal watchdog says the province is on track for years of post-pandemic deficits barring a change in government policy.TORONTO.CTVNEWS.CAOntario set for years of post-pandemic deficits without new policy: FAO,4,ctvtoronto
10159266714169579,2021-02-11 11:02:29,Ontario health officials say they will updating COVID-19 modelling Thursday afternoon amid concerns of variants of the disease spreading across the province.TORONTO.CTVNEWS.CANew Ontario COVID-19 modelling data expected this afternoon,0,ctvtoronto
10159266630484579,2021-02-11 10:19:23,Ontario health officials logged 945 new COVID-19 cases and 18 more deaths on Thursday but say the numbers are “underestimated” due to further data migration.TORONTO.CTVNEWS.CAOntario reports fewer than 1000 new COVID-19 cases cites data issue,4,ctvtoronto
10159266534209579,2021-02-11 09:22:07,A body representing the province’s 34 local medical officers of health is asking the Ford government to permanently legislate paid sick leave due to the COVID-19 pandemic.TORONTO.CTVNEWS.CALocal medical officers of health across Ontario ask Ford government to reinstate paid sick leave,1,ctvtoronto
10159266435709579,2021-02-11 08:18:54,The Ontario government says every long-term care home resident in the province has now been offered their first dose of a COVID-19 vaccine.TORONTO.CTVNEWS.CAOntario meets deadline for first doses of long-term care home COVID-19 vaccinations,4,ctvtoronto
10159265663934579,2021-02-10 21:38:48,Ultra-low cost carrier Flair Airlines is betting when COVID-19 restrictions begin to ease Canadians will want to travel but mostly within our own borders.TORONTO.CTVNEWS.CAFlair Airlines prepares to ramp up flights across Canada this summer,4,ctvtoronto
10159265498594579,2021-02-10 19:58:35,A spokesperson at U of T said that while its retention numbers have stayed relatively the same there have been many more deferrals.TORONTO.CTVNEWS.CAFirst-year university students in Toronto increasingly deferring school amid pandemic,4,ctvtoronto
10159265259714579,2021-02-10 18:29:42,The board confirmed that the teacher exercised with a colleague at the school despite the fact that recreational use of gyms and weight rooms by staff is prohibited.TORONTO.CTVNEWS.CABrampton high school teacher tests positive for U.K. variant of COVID-19,4,ctvtoronto
10159264985544579,2021-02-10 16:04:23,Fire Chief Matthew Pegg said that some of the larger sites will have enough staff to immunize up to 40 people at a time.TORONTO.CTVNEWS.CAToronto releases location of nine immunization clinics but they won't open until COVID-19 vaccine supply improves,0,ctvtoronto
10159264961619579,2021-02-10 15:48:06,Health authorities in Niagara Region are warning about a COVID-19 vaccination scam.TORONTO.CTVNEWS.CAScammers asking for COVID-19 vaccination money Niagara health officials warns,0,ctvtoronto
10159264932474579,2021-02-10 15:30:48,A man has been charged after allegedly showing a fraudulent negative COVID-19 test at one of Toronto Pearson International Airport’s checkpoints.TORONTO.CTVNEWS.CATraveller tried to use a fraudulent COVID-19 test at Toronto airport police say,1,ctvtoronto
10159264893629579,2021-02-10 15:17:56,The government said that 218 tickets have been issued to businesses found to be violating COVID-19 rules and regulations since the beginning of January.TORONTO.CTVNEWS.CAOntario conducts inspection blitz of distribution centres in Peel Region,0,ctvtoronto
10159264887559579,2021-02-10 15:14:24,My gut tells me April is going to be the ugly month.TORONTO.CTVNEWS.CAOntario likely to be hit by 'ugly' third wave of COVID-19 around April expert says,1,ctvtoronto
10159264685729579,2021-02-10 13:30:02,Public health restrictions loosened in three Ontario regions on Wednesday with local officials warning that visitors from other areas weren't welcome at reopened businesses.TORONTO.CTVNEWS.CAOntario health units with low COVID-19 transmission urge caution as province gradually reopens,4,ctvtoronto
10159264423879579,2021-02-10 11:02:30,Ontario's Progressive Conservative government has spent the entire $13 billion COVID-19 contingency fund the province's finance minister revealed.TORONTO.CTVNEWS.CAOntario government spent entire $13 billion COVID-19 contingency fund,2,ctvtoronto
10159264337934579,2021-02-10 10:19:24,Ontario health officials are reporting fewer than 1100 new cases of COVID-19 for the second straight day.TORONTO.CTVNEWS.CAOntario logs fewer than 1100 new COVID-19 cases for second day in a row,3,ctvtoronto
10159262335674579,2021-02-09 13:47:13,Forty-seven more cases of COVID-19 were found in Ontario schools in the last 24-hour period. Thirty-four of those cases were recorded in students while 10 were found in staff members.TORONTO.CTVNEWS.CACOVID-19 cases in Ontario schools and child-care centres as of Feb. 9,4,ctvtoronto
10159262080564579,2021-02-09 12:12:00,We know that this government seems to make the same mistakes over and over again when it comes to its response to COVID-19.TORONTO.CTVNEWS.CANDP says ending state of emergency sends dangerous message slams Ford's 'mixed messages',1,ctvtoronto
10159261871789579,2021-02-09 10:37:57,Health Canada has approved extracting six doses from each vial of Pfizer's COVID-19 vaccine rather than five.CTVNEWS.CAHealth Canada approves extracting one extra dose from Pfizer vaccine vials,0,ctvtoronto
10159261849839579,2021-02-09 10:27:32,#BREAKING: Ontario health officials are reporting just over 1000 new cases of COVID-19 a record drop in new infections that has not been seen in months.TORONTO.CTVNEWS.CAOntario reports just over 1000 new cases of COVID-19 marking a drop not seen in months,4,ctvtoronto
10159260826299579,2021-02-08 21:12:05,As COVID-19 case numbers decline Ontario Premier Doug Ford has announced that his government would begin gradually moving parts of the province back into its colour-coded framework.TORONTO.CTVNEWS.CAWhat changes to the colour-coded COVID-19 system mean for Ontario,1,ctvtoronto
10159260453544579,2021-02-08 18:28:51,More than 617 people have raised $17240 for the woman who hasn’t taken a break throughout the COVID-19 pandemic.TORONTO.CTVNEWS.CAToronto man raises more than $17000 for 70-year-old woman who has worked at KFC for almost 50 years,4,ctvtoronto
10159259510724579,2021-02-08 12:05:05,Seven more cases of the COVID-19 variant first found in the U.K. have been linked to an outbreak at a Toronto meat production facility.TORONTO.CTVNEWS.CAToronto links 7 more cases of COVID-19 variant first seen in U.K. to outbreak at meat production facility,4,ctvtoronto
10159259330209579,2021-02-08 10:23:48,#BREAKING: Ontario is recording fewer than 1500 new cases of COVID-19 for the third straight day.TORONTO.CTVNEWS.CAOntario records fewer than 1500 new COVID-19 cases for third straight day,4,ctvtoronto
10159259039244579,2021-02-08 07:36:54,Shots were “offered to non-frontline staff who work or volunteer for the residence and specific family members of staff and volunteer board members” a spokesperson said.TORONTO.CTVNEWS.CAVaughan Ont. long-term care home gave COVID-19 vaccine to family of board members non-frontline staff,0,ctvtoronto
10159259020729579,2021-02-08 07:27:49,Schools in three COVID-19 hot spots -- Toronto Peel and York Region -- remain closed until Feb. 16.TORONTO.CTVNEWS.CAMore Ontario schools reopen to in-person learning today,3,ctvtoronto
10159257724514579,2021-02-07 16:41:15,#BREAKING: Canada's first case of the coronavirus variant first detected in Brazil has been reported in Toronto.TORONTO.CTVNEWS.CAToronto reports Canada's first case of COVID-19 variant first seen in Brazil,4,ctvtoronto
10159257126174579,2021-02-07 12:16:22,A new hospital began accepting COVID-19 patients on Sunday from hospitals in York Region and Toronto that neared their breaking points due to the pandemic.Full story: https://toronto.ctvnews.ca/1.5299120,3,ctvtoronto
10159256860624579,2021-02-07 10:20:20,#BREAKING: Ontario has logged nearly 1500 new cases of COVID-19 and 22 more deaths as hospitalizations related to the disease continue to drop.TORONTO.CTVNEWS.CAOntario logs nearly 1500 new cases of COVID-19 and 22 more deaths,4,ctvtoronto
10159256726039579,2021-02-07 09:14:54,Ontario’s first brand new hospital in decades opened its doors Sunday.TORONTO.CTVNEWS.CABrand-new hospital in Vaughan Ont. begins accepting COVID-19 patients,4,ctvtoronto
10159254199419579,2021-02-06 10:17:46,#BREAKING: Ontario health officials are reporting nearly 1400 new COVID-19 cases and 45 more deaths related to the disease.TORONTO.CTVNEWS.CAOntario logs nearly 1400 new cases of COVID-19 and 45 more deaths,4,ctvtoronto
10159253478244579,2021-02-06 03:12:10,George Pappas of Pappas Law shares advice on how to approach family law proceedings during the pandemic and highlights the steps involved.TORONTO.CTVNEWS.CADealing with family law proceedings during the pandemic,0,ctvtoronto
10159253041374579,2021-02-05 23:12:04,Three international travellers have been slapped with a $750 fine after refusing to take a COVID-19 test when arriving into the country.TORONTO.CTVNEWS.CAThree international travellers slapped with $750 fine in Toronto for refusing COVID-19 test,4,ctvtoronto
10159252927194579,2021-02-05 22:12:04,The city of Toronto is facing a $324-million cut to its capital projects in 2021 if it doesn't receive the funding it needs to cover pandemic-related losses.TORONTO.CTVNEWS.CACapital cuts: Which city projects are on the chopping block without pandemic cash from feds province,0,ctvtoronto
10159252864404579,2021-02-05 21:38:34,Four cases of COVID-19 at a geriatric hospital in North York have screened positive for a COVID-19 variant.TORONTO.CTVNEWS.CAFour COVID-19 cases at Baycrest Hospital screen positive for variants of concern,4,ctvtoronto
10159252434269579,2021-02-05 18:21:04,I want people to see what is actually happening in our hospitals.TORONTO.CTVNEWS.CAFirst look at Ontario government's gritty COVID-19 Super Bowl commercials,4,ctvtoronto
10159251263009579,2021-02-05 11:04:07,Two more cases of COVID-19 were found in Ontario schools in the last 24-hour period. One of those cases was recorded in a student while the details of the other positive case were not disclosed.TORONTO.CTVNEWS.CACOVID-19 cases in Ontario schools and child-care centres as of Feb. 5,4,ctvtoronto
10159251162759579,2021-02-05 10:16:49,#BREAKING: Ontario reported more than 1600 new cases of COVID-19 Friday and 45 more deaths related to the disease while citing an “overestimation” in Toronto’s count due to a data migration.TORONTO.CTVNEWS.CAOntario reports more than 1600 new COVID-19 cases 45 deaths while citing 'overestimation' in Toronto,4,ctvtoronto
10159251055804579,2021-02-05 09:33:38,To date at least 116 inmates and 64 staff have tested positive for COVID-19 according to the union representing workers at the institution.TORONTO.CTVNEWS.CAMinistry of Labour issues nine unsafe work orders to Milton prison dealing with COVID-19 outbreak,2,ctvtoronto
10159249633754579,2021-02-05 02:12:07,A recent survey found since the beginning of the COVID-19 pandemic more Canadians are considering life insurance or reviewing polices they already have.TORONTO.CTVNEWS.CAMore Canadians consider life insurance during pandemic survey suggests,4,ctvtoronto
10159248686374579,2021-02-04 17:07:33,Nearly 70 workers at a downtown construction site tested positive for COVID-19 over a one-month period following the holidays but details about the outbreak were never publicly released by Toronto Public Health.TORONTO.CTVNEWS.CALocation of all COVID-19 workplace outbreaks in Toronto to be released including major incident with nearly 70 cases,3,ctvtoronto
10159247537074579,2021-02-04 10:16:43,#BREAKING: Ontario reported its lowest COVID-19 positivity rate in months as the province added more than 1500 new cases and 88 deaths related to the disease.TORONTO.CTVNEWS.CAOntario’s COVID-19 positivity rate drops to lowest level in months as province records more than 1500 cases 88 deaths,4,ctvtoronto
10159246136449579,2021-02-03 22:12:11,It appears there could be up to 56000 small businesses waiting for a special grant to help keep the lights on during the latest COVID-19 pandemic shutdown in Ontario.TORONTO.CTVNEWS.CA'Waiting and waiting': Thousands of Ontario small business looking for grant money to keep lights on,3,ctvtoronto
10159245734729579,2021-02-03 18:48:29,We know that residents within a shelter often have a number of chronic illnesses and conditions that make one concerned about the potential impacts of COVID-19.TORONTO.CTVNEWS.CAMore than 20 COVID-19 cases linked to outbreak at Seaton House,0,ctvtoronto
10159245379939579,2021-02-03 16:22:33,Liberal MPP John Fraser penned a letter to Government House Leader Paul Calandra asking him to consider holding both in-person and virtual sittings for the winter session of the legislature.TORONTO.CTVNEWS.CAOntario MPPs ask for virtual meetings at Queen's Park amid COVID-19 pandemic,0,ctvtoronto
10159244735429579,2021-02-03 12:58:39,Toronto has unveiled a new COVID-19 Response Plan to provide enhanced support for Black Torontontians amid the pandemic.TORONTO.CTVNEWS.CAToronto launches initiative to support Black community disproportionately impacted by COVID-19,2,ctvtoronto
10159244405694579,2021-02-03 10:17:58,#BREAKING: Ontario is reporting fewer than 1200 new cases of COVID-19 Wednesday and 67 more deaths related to the disease.TORONTO.CTVNEWS.CAFewer than 1200 new cases of COVID-19 reported in Ontario another 67 deaths logged,4,ctvtoronto
10159244094204579,2021-02-03 07:48:56,The decision will follow a recommendation from the province's chief medical officer of health Dr. David Williams.TORONTO.CTVNEWS.CAOntario expected to announce today when schools in COVID-19 hot spots can reopen,3,ctvtoronto
10159243443249579,2021-02-03 00:12:07,Researchers say the pandemic has had a profound effect on the mental health of children.TORONTO.CTVNEWS.CA'Kids are not all right': Mental health among Ontario children deteriorating,3,ctvtoronto
10159242758469579,2021-02-02 18:56:06,A small group of university students is working to ensure that youth experiencing homelessness have the essential hygiene and COVID-19 products they need during this pandemic.TORONTO.CTVNEWS.CA'Our way of giving back': Students create hygiene kits for youth experiencing homelessness,2,ctvtoronto
10159242530259579,2021-02-02 17:29:01,A COVID-19 outbreak that claimed the lives of more than 80 people at Tendercare Living Centre a long-term care home in Scarborough Ont. is officially over.TORONTO.CTVNEWS.CACOVID-19 outbreak at Scarborough long-term care home that claimed dozens of lives now declared over,4,ctvtoronto
10159241965599579,2021-02-02 12:58:32,WATCH LIVE: Premier Doug Ford provides update on Ontario's COVID-19 vaccine rolloutTORONTO.CTVNEWS.CAOntario pushes back plan to have first doses of COVID-19 vaccine administered in long-term care homes,4,ctvtoronto
10159241709184579,2021-02-02 11:11:46,Capt. Tom Moore the British Second World War veteran who raised millions of pounds for health service workers on the frontline of the battle against COVID-19 has died aged 100 his family said on Tuesday.CTVNEWS.CAU.K.'s Captain Tom Moore has died after testing positive for COVID-19 family says,3,ctvtoronto
10159241625539579,2021-02-02 10:41:22,Another 22 cases of COVID-19 were reported in Ontario schools that are open for in-person learning Tuesday.TORONTO.CTVNEWS.CACOVID-19 cases in Ontario schools and child-care centres as of Feb.2,0,ctvtoronto
10159241566019579,2021-02-02 10:20:45,#BREAKING: Ontario is recording 745 new COVID-19 cases as health officials say a data migration has resulted in an underestimation of Tuesday’s count.TORONTO.CTVNEWS.CAOntario records 745 new COVID-19 cases while citing data issue,4,ctvtoronto
10159241559544579,2021-02-02 10:16:05,The Novavax COVID-19 vaccine is likely at least two months away from being approved in Canada while the NRC facility is still under construction and designed to produce only about two million doses a month.CTVNEWS.CACanada signs deal with Novavax to make its COVID-19 vaccine at new Montreal facility,2,ctvtoronto
10159241340649579,2021-02-02 07:57:07,CTVNewsToronto.ca will stream the premier’s news conference live at 1 p.m.TORONTO.CTVNEWS.CAPremier Ford to provide update on Ontario's COVID-19 vaccination plan,4,ctvtoronto
10159240500559579,2021-02-01 23:12:13,Restauranteur Jordan Rulloda has been grinding through this pandemic.TORONTO.CTVNEWS.CATwo Ontario men start fundraiser to help small businesses suffering through pandemic,1,ctvtoronto
10159239715629579,2021-02-01 17:22:59,Two senior ministers within Ontario's Progressive Conservative government will appear before the COVID-19 commission into long-term care CTV News Toronto has learned to discuss the province's response during the pandemic.TORONTO.CTVNEWS.CAOntario health and long-term care ministers to appear before commission investigating COVID-19 crisis,0,ctvtoronto
10159239554349579,2021-02-01 16:34:51,The minister will be coming out in the next day or two to announce that Ford said.TORONTO.CTVNEWS.CAOntario to announce in 'next day or two' whether schools will reopen on Feb. 10 in COVID-19 hot zones,3,ctvtoronto
10159239452739579,2021-02-01 15:38:30,#BREAKING: The first case of the South African COVID-19 variant has been found in Ontario and the infected individual has no travel history according to health officials.TORONTO.CTVNEWS.CAFirst case of South African COVID-19 variant found in Ontario,3,ctvtoronto
10159239364254579,2021-02-01 14:59:48,Toronto health officials have confirmed two cases of the U.K. variant amid an outbreak of COVID-19 at a meat production facility.TORONTO.CTVNEWS.CAToronto COVID-19 outbreak at meat production facility believed to be linked to U.K. variant,4,ctvtoronto
10159238790199579,2021-02-01 11:30:34,There were 43 cases of COVID-19 reported in schools across Ontario in the past two weeks.TORONTO.CTVNEWS.CACOVID-19 cases in Ontario schools and child-care centres as of Feb.1,1,ctvtoronto
10159238697034579,2021-02-01 10:50:11,About 40 per cent of businesses inspected in Ontario over the weekend were found to not be complying with provincial COVID-19 regulations.TORONTO.CTVNEWS.CAAbout 40 per cent of Ontario businesses inspected over weekend violated COVID-19 rules,0,ctvtoronto
10159238634479579,2021-02-01 10:15:32,#BREAKING: Ontario has recorded nearly 2000 new COVID-19 cases and confirmed 36 more deaths.TORONTO.CTVNEWS.CAOntario records nearly 2000 new COVID-19 cases 36 more deaths,4,ctvtoronto
10159238169624579,2021-02-01 07:26:47,The province announced the plan on Friday the same day the federal government announced a similar program that's set to take effect in the coming weeks.TORONTO.CTVNEWS.CAMandatory COVID-19 testing of international travellers takes effect in Ontario today,0,ctvtoronto
10159235802189579,2021-01-31 11:13:56,BREAKING NEWS: Canada has now recorded more than 20000 deaths connected to COVID-19 marking another grim milestone in the country's fight against the novel coronavirus.CTVNEWS.CACanada surpasses 20000 deaths due to COVID-19,1,ctvtoronto
